Universidade;Unidade;Estado;Região;Curso;Categoria;Nota;Ensino;Pesquisa;Mercado;Inovação;Internacionalização
UFMT;Cuiabá;MT;Centro-Oeste;Sist Informação;Cota Esc Pública 1,5 sm;615,1;23,84;31,01;15;1,69;2,41
UFMT;Cuiabá;MT;Centro-Oeste;Sist Informação;Cota EP RC ;614,58;23,84;31,01;15;1,69;2,41
UFMT;Cuiabá;MT;Centro-Oeste;Sist Informação;Cota EP RC 1,5 sm;577,22;23,84;31,01;15;1,69;2,41
UFMT;Cuiabá;MT;Centro-Oeste;Sist Informação;PNE EP RC 1,5 sm;453,36;23,84;31,01;15;1,69;2,41
UFMT;Ptal do Araguaia;MT;Centro-Oeste;Eng de Alimentos;Ampla Conc;471,34;23,84;31,01;15;1,69;2,41
UFMT;Ptal do Araguaia;MT;Centro-Oeste;Eng de Alimentos;Cota EP RC ;455,18;23,84;31,01;15;1,69;2,41
UFMT;Sinop;MT;Centro-Oeste;C. Naturais e Matem.;Cota Esc Pública ;557,56;23,84;31,01;15;1,69;2,41
UFMT;Sinop;MT;Centro-Oeste;C. Naturais e Química;PNE EP RC 1,5 sm;451,7;23,84;31,01;15;1,69;2,41
UFMT;Sinop;MT;Centro-Oeste;Eng Agrícola Amb;Cota Esc Pública ;547,3;23,84;31,01;15;1,69;2,41
UFMT;Sinop;MT;Centro-Oeste;Eng Agrícola Amb;Ampla Conc;536,12;23,84;31,01;15;1,69;2,41
UFMT;Sinop;MT;Centro-Oeste;Eng Agrícola Amb;Cota EP RC 1,5 sm;504,12;23,84;31,01;15;1,69;2,41
UFMT;Sinop;MT;Centro-Oeste;Eng Agrícola Amb;Cota EP RC ;495,12;23,84;31,01;15;1,69;2,41
UFMT;Sinop;MT;Centro-Oeste;Eng Agrícola Amb;Cota Esc Pública 1,5 sm;477,6;23,84;31,01;15;1,69;2,41
UFMT;Sinop;MT;Centro-Oeste;Eng Agrícola Amb;PNE EP RC 1,5 sm;403,96;23,84;31,01;15;1,69;2,41
UFMT;Sinop;MT;Centro-Oeste;Eng Florestal;Cota Esc Pública ;497,66;23,84;31,01;15;1,69;2,41
UFMT;Sinop;MT;Centro-Oeste;Eng Florestal;Ampla Conc;481,12;23,84;31,01;15;1,69;2,41
UFMT;Sinop;MT;Centro-Oeste;Eng Florestal;Cota Esc Pública 1,5 sm;470,26;23,84;31,01;15;1,69;2,41
UFMT;Sinop;MT;Centro-Oeste;Eng Florestal;Cota EP RC 1,5 sm;449,22;23,84;31,01;15;1,69;2,41
UFMT;Sinop;MT;Centro-Oeste;Eng Florestal;Cota EP RC ;402,12;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Computação;Ampla Conc;653,86;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Computação;Cota Esc Pública ;644,58;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Computação;Cota Esc Pública 1,5 sm;591,24;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Computação;Cota EP RC ;575,44;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Computação;Cota EP RC 1,5 sm;561,22;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Ctr Automação;Ampla Conc;593,3;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Ctr Automação;Cota Esc Pública ;578,1;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Ctr Automação;Cota EP RC ;525,28;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Ctr Automação;Cota EP RC 1,5 sm;492,6;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Ctr Automação;Cota Esc Pública 1,5 sm;476,72;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng de Minas;Ampla Conc;535,82;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng de Minas;Cota EP RC ;433,52;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng de Minas;Cota EP RC 1,5 sm;427,32;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng de Minas;Cota Esc Pública 1,5 sm;397,4;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng de Transportes;Ampla Conc;478,18;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng de Transportes;Cota Esc Pública ;474,88;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Química;Ampla Conc;623,7;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Química;Cota Esc Pública ;607,12;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Química;Cota Esc Pública 1,5 sm;546,56;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Química;Cota EP RC ;526,5;23,84;31,01;15;1,69;2,41
UFMT;Várzea Grande;MT;Centro-Oeste;Eng Química;Cota EP RC 1,5 sm;503,6;23,84;31,01;15;1,69;2,41
UFMT;Iturama;MT;Centro-Oeste;Química;Cota Esc Pública 1,5 sm;548,4;23,84;31,01;15;1,69;2,41
UFMT;Iturama;MT;Centro-Oeste;Química;Cota Esc Pública ;554,81;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Ambiental;Cota EP RC 1,5 sm;555,53;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Ambiental;Cota EP RC ;548,79;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Ambiental;Cota Esc Pública 1,5 sm;601,63;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Ambiental;Cota Esc Pública ;628,09;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Ambiental;Ampla Conc;652,55;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng de Alimentos;Cota EP RC 1,5 sm;530,21;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng de Alimentos;Cota EP RC ;543,35;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng de Alimentos;Cota Esc Pública 1,5 sm;597,84;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng de Alimentos;Cota Esc Pública ;610,76;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng de Alimentos;Ampla Conc;623,21;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng de Produção;Cota Esc Pública 1,5 sm;607,28;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng de Produção;Cota Esc Pública ;643,15;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng de Produção;Ampla Conc;703,58;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Elétrica;Cota EP RC 1,5 sm;558,54;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Elétrica;Cota EP RC ;556,26;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Elétrica;Cota Esc Pública 1,5 sm;626,04;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Elétrica;Cota Esc Pública ;649,65;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Elétrica;Ampla Conc;682,52;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Mecânica;Cota EP RC 1,5 sm;561,83;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Mecânica;Cota EP RC ;582,38;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Mecânica;Cota Esc Pública 1,5 sm;631,36;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Mecânica;Cota Esc Pública ;674,29;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Mecânica;Ampla Conc;700,94;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Química;Cota EP RC 1,5 sm;527,59;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Química;Cota EP RC ;577,51;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Química;Cota Esc Pública 1,5 sm;656,71;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Química;Cota Esc Pública ;691,8;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Eng Química;Ampla Conc;698,69;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Engenharia Civil;Cota EP RC 1,5 sm;615,68;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Engenharia Civil;Cota EP RC ;591,11;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Engenharia Civil;Cota Esc Pública 1,5 sm;671,94;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Engenharia Civil;Cota Esc Pública ;690,44;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Engenharia Civil;Ampla Conc;699,04;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Física;Cota Esc Pública 1,5 sm;525;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Física;Cota Esc Pública ;609,24;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Física;Ampla Conc;524,54;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Matemática;Cota EP RC 1,5 sm;514,04;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Matemática;Cota EP RC ;520,15;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Matemática;Cota Esc Pública 1,5 sm;540,98;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Matemática;Cota Esc Pública ;571,23;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Matemática;Ampla Conc;593,46;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Química;Cota EP RC 1,5 sm;437,6;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Química;Cota EP RC ;492,07;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Química;Cota Esc Pública 1,5 sm;550,73;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Química;Cota Esc Pública ;588,99;23,84;31,01;15;1,69;2,41
UFMT;Uberaba;MT;Centro-Oeste;Química;Ampla Conc;571,6;23,84;31,01;15;1,69;2,41
UFMS;Aquidauana;MS;Centro-Oeste;Matemática;Cota EP RC ;550,3;20,81;29,09;12,84;2,57;2,18
UFMS;Aquidauana;MS;Centro-Oeste;Matemática;Ampla Conc;534,17;20,81;29,09;12,84;2,57;2,18
UFMS;Aquidauana;MS;Centro-Oeste;Matemática;Cota EP RC 1,5 sm;502,83;20,81;29,09;12,84;2,57;2,18
UFMS;Aquidauana;MS;Centro-Oeste;Matemática;Cota Esc Pública ;429,23;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;C da Computação;Ampla Conc;732,46;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;C da Computação;Cota Esc Pública ;716,97;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;C da Computação;Cota Esc Pública 1,5 sm;712,35;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;C da Computação;Cota EP RC 1,5 sm;622,56;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;C da Computação;Cota EP RC ;602,46;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;C da Computação;Cota EP RC 1,5 sm;524,87;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Ambiental;Ampla Conc;677,58;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Ambiental;Cota Esc Pública ;655,44;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Ambiental;Cota EP RC 1,5 sm;583,64;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Ambiental;Cota Esc Pública 1,5 sm;569,31;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Ambiental;Cota EP RC 1,5 sm;509,42;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Ambiental;Cota EP RC ;492,63;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Computação;Ampla Conc;749;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Computação;Cota Esc Pública 1,5 sm;702,1;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Computação;Cota Esc Pública ;701,2;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Computação;Cota EP RC ;661,43;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Computação;Cota EP RC 1,5 sm;635,26;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Computação;Cota EP RC ;628,08;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng de Alimentos;Ampla Conc;689,6;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng de Alimentos;Cota Esc Pública ;676,35;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng de Alimentos;Cota Esc Pública 1,5 sm;590,68;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng de Alimentos;Cota EP RC 1,5 sm;588,88;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng de Produção;Cota Esc Pública ;715,19;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng de Produção;Ampla Conc;701,78;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng de Produção;Cota Esc Pública 1,5 sm;653,17;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng de Produção;Cota EP RC ;588,03;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng de Produção;Cota EP RC 1,5 sm;579,56;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng de Produção;Cota EP RC ;478,23;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Elétrica;Ampla Conc;664,72;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Elétrica;Cota EP RC ;653,34;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Elétrica;Cota Esc Pública ;651,6;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Elétrica;Cota Esc Pública 1,5 sm;641,53;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Elétrica;Cota EP RC 1,5 sm;612,61;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Física;Ampla Conc;720,57;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Física;Cota Esc Pública ;688,25;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Física;Cota Esc Pública 1,5 sm;635,25;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Física;Cota EP RC 1,5 sm;549,25;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Química;Cota Esc Pública 1,5 sm;731,9;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Química;Ampla Conc;725,8;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Química;Cota Esc Pública ;672,77;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Química;Cota EP RC 1,5 sm;657,15;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Química;Cota EP RC ;620,02;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Software;Cota Esc Pública ;760,71;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Software;Ampla Conc;753,64;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Software;Cota EP RC ;700,51;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Software;Cota EP RC 1,5 sm;652,22;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Software;Cota Esc Pública 1,5 sm;647,6;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Software;Cota EP RC ;540,79;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Eng Software;Cota EP RC 1,5 sm;510,44;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Engenharia Civil;Ampla Conc;736;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Engenharia Civil;Ampla Conc;722,6;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Engenharia Civil;Cota Esc Pública ;710,43;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Engenharia Civil;Cota Esc Pública ;690,37;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Engenharia Civil;Cota Esc Pública 1,5 sm;685,05;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Engenharia Civil;Cota EP RC 1,5 sm;660,6;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Engenharia Civil;Cota EP RC 1,5 sm;649,13;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Engenharia Civil;Cota Esc Pública 1,5 sm;648,1;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Engenharia Civil;Cota EP RC ;550,97;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Engenharia Civil;Cota EP RC 1,5 sm;543,57;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Engenharia Civil;Cota EP RC 1,5 sm;539,43;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Física;Ampla Conc;643,17;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Física;Cota Esc Pública 1,5 sm;628,64;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Física;Cota Esc Pública ;622,05;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Física;Ampla Conc;621,25;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Física;Cota Esc Pública 1,5 sm;610,09;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Física;Cota Esc Pública ;600,81;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Física;Cota EP RC ;489,72;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Matemática;Cota Esc Pública 1,5 sm;649,1;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Matemática;Cota Esc Pública ;648,74;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Matemática;Ampla Conc;648,15;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Matemática;Cota Esc Pública ;637,67;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Matemática;Ampla Conc;630,28;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Matemática;Cota Esc Pública 1,5 sm;626,14;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Matemática;Cota EP RC 1,5 sm;586,2;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Matemática;Cota EP RC ;525,65;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Matemática;Cota EP RC 1,5 sm;486,88;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Matemática;Cota EP RC 1,5 sm;485,03;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Matemática;Cota EP RC ;460,22;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Química;Cota EP RC 1,5 sm;675,55;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Química;Cota Esc Pública ;644,41;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Química;Ampla Conc;638,73;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Química;Cota Esc Pública 1,5 sm;632,66;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Química;Cota EP RC 1,5 sm;421,13;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Química;Cota EP RC ;407,24;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Química Tecnológica;Ampla Conc;634,6;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Química Tecnológica;Cota Esc Pública 1,5 sm;626,69;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Química Tecnológica;Cota EP RC ;504,52;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Sist Informação;Ampla Conc;706,9;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Sist Informação;Cota EP RC ;676,9;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Sist Informação;Cota Esc Pública ;668,64;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Sist Informação;Cota Esc Pública 1,5 sm;667,44;20,81;29,09;12,84;2,57;2,18
UFMS;Campo Grande;MS;Centro-Oeste;Sist Informação;Cota EP RC 1,5 sm;611,2;20,81;29,09;12,84;2,57;2,18
UFMS;Chapadão do Sul;MS;Centro-Oeste;Eng Florestal;Ampla Conc;605,01;20,81;29,09;12,84;2,57;2,18
UFMS;Chapadão do Sul;MS;Centro-Oeste;Eng Florestal;Cota Esc Pública 1,5 sm;603,21;20,81;29,09;12,84;2,57;2,18
UFMS;Chapadão do Sul;MS;Centro-Oeste;Eng Florestal;Cota Esc Pública ;568,41;20,81;29,09;12,84;2,57;2,18
UFMS;Chapadão do Sul;MS;Centro-Oeste;Eng Florestal;Cota EP RC 1,5 sm;528,78;20,81;29,09;12,84;2,57;2,18
UFMS;Chapadão do Sul;MS;Centro-Oeste;Eng Florestal;Cota EP RC ;449,51;20,81;29,09;12,84;2,57;2,18
UFMS;Corumbá;MS;Centro-Oeste;Matemática;Ampla Conc;534,34;20,81;29,09;12,84;2,57;2,18
UFMS;Corumbá;MS;Centro-Oeste;Matemática;Cota Esc Pública ;526,48;20,81;29,09;12,84;2,57;2,18
UFMS;Corumbá;MS;Centro-Oeste;Matemática;Cota EP RC ;494,26;20,81;29,09;12,84;2,57;2,18
UFMS;Corumbá;MS;Centro-Oeste;Matemática;Cota Esc Pública 1,5 sm;459,34;20,81;29,09;12,84;2,57;2,18
UFMS;Corumbá;MS;Centro-Oeste;Matemática;Cota EP RC 1,5 sm;442,08;20,81;29,09;12,84;2,57;2,18
UFMS;Corumbá;MS;Centro-Oeste;Sist Informação;Ampla Conc;643,69;20,81;29,09;12,84;2,57;2,18
UFMS;Corumbá;MS;Centro-Oeste;Sist Informação;Cota Esc Pública ;634,39;20,81;29,09;12,84;2,57;2,18
UFMS;Corumbá;MS;Centro-Oeste;Sist Informação;Cota Esc Pública 1,5 sm;607,97;20,81;29,09;12,84;2,57;2,18
UFMS;Corumbá;MS;Centro-Oeste;Sist Informação;Cota EP RC ;482,95;20,81;29,09;12,84;2,57;2,18
UFMS;Corumbá;MS;Centro-Oeste;Sist Informação;Cota EP RC 1,5 sm;480,48;20,81;29,09;12,84;2,57;2,18
UFMS;Coxim;MS;Centro-Oeste;Sist Informação;Cota Esc Pública ;585,92;20,81;29,09;12,84;2,57;2,18
UFMS;Coxim;MS;Centro-Oeste;Sist Informação;Ampla Conc;580,49;20,81;29,09;12,84;2,57;2,18
UFMS;Coxim;MS;Centro-Oeste;Sist Informação;Cota Esc Pública 1,5 sm;572,51;20,81;29,09;12,84;2,57;2,18
UFMS;Coxim;MS;Centro-Oeste;Sist Informação;Cota EP RC 1,5 sm;447,3;20,81;29,09;12,84;2,57;2,18
UFMS;Nova Andradina;MS;Centro-Oeste;Eng de Produção;Cota Esc Pública ;638,63;20,81;29,09;12,84;2,57;2,18
UFMS;Nova Andradina;MS;Centro-Oeste;Eng de Produção;Ampla Conc;633,25;20,81;29,09;12,84;2,57;2,18
UFMS;Nova Andradina;MS;Centro-Oeste;Eng de Produção;Cota Esc Pública 1,5 sm;565,98;20,81;29,09;12,84;2,57;2,18
UFMS;Nova Andradina;MS;Centro-Oeste;Eng de Produção;Cota EP RC 1,5 sm;548,93;20,81;29,09;12,84;2,57;2,18
UFMS;Nova Andradina;MS;Centro-Oeste;Eng de Produção;Cota EP RC ;488,42;20,81;29,09;12,84;2,57;2,18
UFMS;Paranaíba;MS;Centro-Oeste;Matemática;Cota Esc Pública ;581,39;20,81;29,09;12,84;2,57;2,18
UFMS;Paranaíba;MS;Centro-Oeste;Matemática;Ampla Conc;563,2;20,81;29,09;12,84;2,57;2,18
